#cheat Rashon's Car Showroom v3: Love Media Edition
//ID: 16542
//Score: 104
//Author: rashon125
//Category: Location Mods
//Description: The new hit showroom by rashon125 new is modified to have all the vehicles for the Love Media Car List in Staunton. Located in Francis International Airport.
//
//P.S.: The showroom still features Police Vehicles so you can go crazy with vigilante missions.
//Image: http://img101.imageshack.us/my.php?image=rearviewbp4.png
//Time: 18/08/2006 21:31:44
//Working: Yes
// By Rashon125
// Located at Francis International Airport
moveto(-1342.61, -586.15, 13.40);  object(0x01BF, 0, 0, 270);
setchar(0x967E6FC, 0x00, 0xFF, 0x00);
sethex(0x944faf4, 0x00, 0x00, 0x00);
sethex(0x944fb38, 0xFF, 0x0D, 0x08);
setint(0x8E38A38, 162);
sethex(0x8E38A5E, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat Pimped out Police Enforcer
//ID: 13594
//Score: 25
//Author: rashon125
//Category: Pimp My Garage
//Description: This is a faster enforcer that goes as fast as a police car so you won't lose control a lot. Again, it's bullet, damage, and fire proof which is good for vigilante missions.
//Image: none
//Time: 22/06/2006 22:43:48
//Working: Yes
setfloat(0x945ae88, 0.75);
setfloat(0x945af0c, 0.95133);
setfloat(0x945af10, 0.95133);
setfloat(0x945af04, 0.003);
setfloat(0x945af2c, 0.75);
setfloat(0x945af30, 0.5);
setfloat(0x945ae8c, 0);
sethex(0x945af50, 0x27, 0x00, 0x00, 0x00);
sethex(0x944fb0c, 0xFF, 0xFF, 0x00);
sethex(0x944fb24, 0xFF, 0x00, 0xFF);
setint(0x8E38988, 158);
sethex(0x8E389AE, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat Pimped out FBI Convertable
//ID: 13592
//Score: 39
//Author: rashon125
//Category: Pimp My Garage
//Description: This is a faster and moe pimped out FBI Cruiser. It is faster than the original. It is bullet proof, damage proof, and fire proof, good for vigilante missions.
//Image: none
//Time: 22/06/2006 22:39:06
//Working: Yes
setshort(0x992FD0C, 0x46, 0x42, 0x49, 0x20, 0x43, 0x6f, 0x6e, 0x76, 0x65, 0x72, 0x74);
setfloat(0x945a69c, 1.03875);
setfloat(0x945a6a0, 1.03875);
setfloat(0x945a694, 0.004);
setfloat(0x945a6c0, 0.53);
setfloat(0x945a61c, 0);
sethex(0x945a6e0, 0x02, 0x80, 0x00, 0x00);
sethex(0x944fb54, 0xFF, 0xFF, 0x00);
sethex(0x944fafc, 0xFF, 0x00, 0xFF);
setint(0x8E38A38, 148);
sethex(0x8E38A5E, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat Pimped out Police Car
//ID: 13591
//Score: 33
//Author: rashon125
//Category: Pimp My Garage
//Description: Next I'll have Pimp My Garage cars for more law enforcement vechicles. This is a bullet proof car good for vigilante missions. This car is also faster.
//Image: none
//Time: 22/06/2006 22:34:41
//Working: Yes
setfloat(0x945ad98, 0.8);
setfloat(0x945ae1c, 1.01333);
setfloat(0x945ae20, 1.01333);
setfloat(0x945ae14, 0.003);
setfloat(0x945ae40, 0.53);
setfloat(0x945ad9c, 0);
sethex(0x945ae60, 0x02, 0x90, 0x00, 0x00);
sethex(0x944fb54, 0xFF, 0xFF, 0x00);
sethex(0x944fb10, 0xFF, 0x00, 0xFF);
setint(0x8E38988, 157);
sethex(0x8E389AE, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat pimped police car
//ID: 10724
//Score: 20
//Author: maddmonkey0
//Category: Pimp My Garage
//Description: its a car specially designed for those vigilante missions u may want car stays level
//Image: none
//Time: 17/05/2006 19:28:39
//Working: Yes
setchar(0x945ae12, 0x6);
setchar(0x945ae11, 0x44);
setchar(0x945ae10, 0x34);
setshort(0x9442110, 250);
setfloat(0x944210c, 1.675);
setfloat(0x945ad90, 1562.5);
setfloat(0x945ad98, 1.4);
setfloat(0x945ae50, 0.75);
setfloat(0x945ae54, -0.16999);
setfloat(0x945ae58, 0.55);
setfloat(0x945ae1c, 1.325);
setfloat(0x945ae20, 1.325);
setfloat(0x945ae14, 0.00788);
setfloat(0x945ae30, 0.6);
setfloat(0x945ae34, 0);
setfloat(0x945ae38, 43.75);
setfloat(0x945ae48, 1.90625);
setfloat(0x945ae4c, 0.12);
setfloat(0x945ae64, 0.2);
setfloat(0x945ae5c, 0);
setfloat(0x945adb0, 0);
setfloat(0x945adb4, 0.15);
setfloat(0x945adb8, -0.24999);
setchar(0x945adc0, 75);
setfloat(0x945ae3c, 0.8875);
setfloat(0x945ae40, 0.51);
setfloat(0x945ad9c, 0);
sethex(0x945ae60, 0x03, 0x90, 0x00, 0x07);
setchar(0x967E6FC, 0x00, 0xFF, 0x00);
sethex(0x944fb28, 0x00, 0x00, 0x00);
sethex(0x944fb38, 0xFF, 0xFF, 0xFF);
setint(0x8E38A38, 157);
sethex(0x8E38A5E, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat pimped rhino
//ID: 10704
//Score: 23
//Author: maddmonkey0
//Category: Pimp My Garage
//Description: all i did was edit how fast it goes and better handling so you might want to put in cars stay level, i sped up the rhino for vigilante missions
//Image: none
//Time: 17/05/2006 05:36:21
//Working: Yes
setchar(0x945b2c2, 0x4);
setchar(0x945b2c1, 0x44);
setchar(0x945b2c0, 0x34);
setshort(0x94428e0, 250);
setfloat(0x94428dc, 1.5);
setfloat(0x945b240, 25000);
setfloat(0x945b248, 1);
setfloat(0x945b300, 0.3);
setfloat(0x945b304, -0.14999);
setfloat(0x945b308, 0.5);
setfloat(0x945b2cc, 1.125);
setfloat(0x945b2d0, 1.125);
setfloat(0x945b2c4, 0.00513);
setfloat(0x945b2e0, 0.5);
setfloat(0x945b2e4, 0);
setfloat(0x945b2e8, 40.625);
setfloat(0x945b2f8, 1);
setfloat(0x945b2fc, 0.05);
setfloat(0x945b314, 1.12);
setfloat(0x945b30c, 0);
setfloat(0x945b260, 0);
setfloat(0x945b264, 0);
setfloat(0x945b268, -0.49999);
setchar(0x945b270, 90);
setfloat(0x945b2ec, 0.8);
setfloat(0x945b2f0, 0.5);
setfloat(0x945b24c, 0.0072);
sethex(0x945b310, 0x03, 0x40, 0x00, 0x07);
setchar(0x967E6FC, 0x00, 0xFF, 0x00);
sethex(0x944fb08, 0xFF, 0xFF, 0x00);
sethex(0x944fb14, 0xFF, 0x00, 0xFF);
setint(0x8E38A38, 162);
sethex(0x8E38A5E, 0x01, 0x00);
teleport(292.22, -440.37, 26.02);
setchar(pplayer + 0xB84, 0x00);

#cheat worlds fastest
//ID: 9952
//Score: 30
//Author: packafanatic4
//Category: Pimp My Garage
//Description: has properties of rhino including cannon and mine planter- goes to 320 yet is easy to conrtol- when u press up u can choose from vigilante or medic missions-invinvible
//Image: none
//Time: 10/05/2006 04:38:27
//Working: Yes
setchar(0x945cfd2, 0x6);
setchar(0x945cfd1, 0x50);
setchar(0x945cfd0, 0x52);
setshort(0x9444ff0, 255);
setfloat(0x9444fec, 1.975);
setfloat(0x945cf50, 1200);
setfloat(0x945cf58, 1.575);
setfloat(0x945d010, 0.25);
setfloat(0x945d014, -0.14999);
setfloat(0x945d018, 0.575);
setfloat(0x945cfdc, 1.425);
setfloat(0x945cfe0, 1.425);
setfloat(0x945cfd4, 0.00625);
setfloat(0x945cff0, 0.7625);
setfloat(0x945cff4, 0);
setfloat(0x945cff8, 42.5);
setfloat(0x945d008, 1.34375);
setfloat(0x945d00c, 0.19375);
setfloat(0x945d024, 0.735);
setfloat(0x945d01c, 0.8125);
setfloat(0x945cf70, 0);
setfloat(0x945cf74, -0.14999);
setfloat(0x945cf78, -0.19999);
setchar(0x945cf80, 109);
setfloat(0x945cffc, 0.7);
setfloat(0x945d000, 0.42);
setfloat(0x945cf5c, 0);
sethex(0x945d020, 0x80, 0xa1, 0x00, 0x07);
setchar(0x967E6FC, 0xFF, 0x00, 0xFF);
sethex(0x944faf8, 0x00, 0x00, 0x00);
sethex(0x944fb10, 0xFF, 0xFF, 0x23);
setchar(pplayer + 0xB84, 0x00);

#cheat unlimited vigilante mission timer
//ID: 4124
//Score: 147
//Author: vettefan88
//Category: Misc
//Description: Unlimited time in vigilante mission. Do not use with any other timer cheats
//Image: none
//Time: 20/01/2006 18:41:50
//Working: Yes
setchar(0x09F6FA7A, 0xFF)


