#cheat Ultimate Ramp Park!
//ID: 15906
//Score: 89
//Author: smeg
//Category: Environment
//Description: Over 20 ramps! The BEST Mod EVER! See the pic, Get the cheat! Brian M Abel Spammed my jump! Go to for more pics http://wes.payne.googlepages.com/ramppark
//Image: http://wes.payne.googlepages.com/screen4.bmp
//Time: 03/08/2006 12:07:46
//Working: Yes
moveto(278.96, -607.58, 36.28);  object(0x01BF, 245, 0, 179);
//By Ferrari Garage
moveto(1181.29, -768.15, 15.37); object(0x0CB2, 0, 0, 40);
move(-2.67, -2.90, -0.30); object(0x0246, 0, 0, 46);
moveto(1176.00, -773.53, 15.27); object(0x01C3, 0, 0, 317);
move(0.00, 0.00, 1.30); object(0x01C3, 0, 0, 317);
move(-2.47, -2.55, -1.50); object(0x0246, 0, 0, 225);
move(-2.62, -2.61, 0.00); object(0x01C3, 0, 0, 135);
move(0.00, 0.00, 1.40); object(0x01C3, 0, 0, 135);
move(-2.62, -2.61, -1.50); object(0x0246, 0, 0, 45);
move(-2.62, -2.61, 0.00); object(0x01C3, 0, 0, 315);
move(0.00, 0.00, 1.40); object(0x01C3, 0, 0, 315);
move(-1.08, 0.04, 0.00); object(0x01C3, 0, 0, 48);
move(0.02, -0.04, -1.10); object(0x01C3, 0, 0, 47);
move(-2.64, 2.57, -0.20); object(0x0246, 0, 0, 314);
move(-4.73, 4.75, 0.60); object(0x01BF, 0, 0, 224);
move(2.92, -2.80, 2.10); object(0x0238, 5, 270, 220);
move(1.36, -1.34, 0.00); object(0x0238, 5, 270, 220);
move(1.44, -1.40, 0.00); object(0x0238, 5, 270, 220);
move(0.73, -0.63, -0.10); object(0x0238, 5, 270, 224);
move(1.37, -1.54, 0.00); object(0x0238, 5, 270, 127);
move(1.44, 1.44, 0.00); object(0x0238, 5, 270, 133);
move(1.53, 1.38, 0.00); object(0x0238, 5, 270, 132);
move(1.42, 1.31, 0.00); object(0x0238, 5, 270, 130);
move(1.33, 1.31, 0.00); object(0x0238, 5, 270, 130);
move(1.38, 1.40, 0.00); object(0x0238, 5, 270, 129);
move(1.38, 1.41, 0.00); object(0x0238, 5, 270, 129);
move(1.37, 1.42, 0.00); object(0x0238, 5, 270, 129);
move(1.38, 1.42, 0.00); object(0x0238, 5, 270, 129);
move(1.46, 1.51, 0.00); object(0x0238, 5, 270, 129);
move(1.35, 1.31, 0.00); object(0x0238, 5, 270, 129);
move(-16.27, -6.04, -2.00); object(0x01BF, 0, 0, 315);
move(0.03, 5.69, 0.00); object(0x01BF, 0, 0, 45);
move(-5.64, -0.28, 0.00); object(0x01BF, 0, 0, 316);
move(5.63, 5.43, 0.00); object(0x01BF, 0, 0, 316);
move(5.43, 5.33, 0.00); object(0x01BF, 0, 0, 316);
move(5.58, 5.47, 0.00); object(0x01BF, 0, 0, 316);
moveto(1182.18, -767.43, 17.67); object(0x0238, 0, 270, 316);
move(-16.75, -11.50, 0.90); object(0x01BF, 90, 180, 315);
move(3.86, 3.15, 0.00); object(0x01BF, 90, 180, 315);
move(5.32, 5.71, 0.00); object(0x01BF, 90, 180, 315);
move(5.60, 5.74, 0.00); object(0x01BF, 90, 180, 315);
move(-14.85, -4.29, 0.10); object(0x01BF, 90, 175, 226);
move(0.38, -0.32, -0.40); object(0x01BF, 90, 180, 226);
move(3.19, 3.73, 0.40); object(0x01BF, 90, 175, 226);
move(3.33, 2.97, 0.00); object(0x01BF, 90, 175, 226);
move(3.04, 3.25, 0.00); object(0x01BF, 90, 175, 226);
move(-10.21, -19.94, -4.70); object(0x01BF, 90, 180, 225);
move(4.26, 4.48, 0.00); object(0x01BF, 90, 180, 225);
move(-4.86, 4.64, 0.00); object(0x01BF, 90, 180, 225);
move(4.33, 4.25, 0.00); object(0x01BF, 90, 180, 225);
move(5.22, -4.36, 0.00); object(0x01BF, 90, 180, 225);
moveto(1180.67, -769.07, 17.77); object(0x0238, 0, 90, 312);
move(1.40, 1.56, 0.90); object(0x0238, 0, 90, 312);
move(1.34, 1.49, 0.00); object(0x0238, 0, 90, 312);
moveto(1183.93, -765.40, 15.07); object(0x0246, 0, 0, 225);
move(2.54, 2.47, 0.00); object(0x01C3, 0, 0, 135);
move(0.00, 0.00, 1.40); object(0x01C3, 0, 0, 135);
moveto(1178.68, -770.18, 19.12); object(0x0240, 0, 275, 317);
move(0.00, 0.00, 0.70); object(0x0240, 0, 90, 317);
move(0.16, 0.17, 0.30); object(0x0240, 0, 0, 315);
move(0.43, 0.42, 0.00); object(0x0240, 0, 0, 315);
move(0.57, 0.56, 0.00); object(0x0240, 0, 0, 315);
move(-1.00, -0.98, -0.50); object(0x0240, 0, 0, 315);
move(0.78, 0.77, 0.00); object(0x0240, 0, 0, 315);
moveto(1179.63, -769.27, 19.22); object(0x0240, 0, 180, 313);
move(-0.21, -0.22, -0.20); object(0x0240, 0, 270, 313);
move(0.21, 0.22, -0.30); object(0x0240, 0, 180, 313);
move(0.72, 0.78, 0.50); object(0x0240, 0, 90, 316);
move(0.17, 0.25, 0.20); object(0x0240, 180, 180, 316);
move(0.62, 0.69, -0.20); object(0x0240, 0, 90, 311);
move(0.20, 0.23, 0.10); object(0x0240, 180, 180, 311);
move(0.59, 0.94, 0.30); object(0x0240, 0, 0, 311);
move(0.20, 0.23, -0.60); object(0x0240, 0, 270, 311);
moveto(1181.87, -766.39, 19.12); object(0x0240, 0, 0, 322);
move(0.00, 0.00, -0.40); object(0x0240, 180, 0, 322);
move(0.97, 0.78, 0.40); object(0x0240, 0, 90, 309);
move(0.14, 0.14, 0.20); object(0x0240, 180, 180, 309);
move(0.64, 0.81, 0.00); object(0x0240, 180, 90, 314);
move(0.00, 0.00, -0.30); object(0x0240, 180, 270, 314);
move(-3.24, -3.74, 1.10); object(0x0240, 0, 0, 314);
move(0.65, 0.60, 0.00); object(0x0240, 0, 0, 313);
move(0.45, 0.45, 0.00); object(0x0240, 0, 0, 312);
move(0.53, 0.60, 0.00); object(0x0240, 0, 0, 312);
move(0.58, 0.55, 0.00); object(0x0240, 0, 0, 312);
move(0.51, 0.62, 0.00); object(0x0240, 0, 0, 312);
moveto(1183.78, -764.65, 20.12); object(0x0240, 270, 0, 128);
move(2.76, 2.89, -5.15); object(0x01C3, 0, 0, 49);
move(0.00, 0.00, 1.50); object(0x01C3, 0, 0, 49);
move(-8.46, -4.03, -2.60); object(0x01BF, 270, 0, 44);
move(-5.03, 4.58, 0.00); object(0x01BF, 270, 0, 44);
move(8.73, -0.73, 0.00); object(0x01BF, 270, 0, 46);
move(-4.51, 4.68, 0.00); object(0x01BF, 270, 0, 46);
move(-13.86, -13.82, 0.20); object(0x039B, 0, 0, 47);
move(13.43, 15.00, 0.10); object(0x0F36, 0, 0, 314);
move(-2.03, -2.12, 0.00); object(0x0F36, 0, 0, 314);
move(-1.27, 0.22, 0.00); object(0x0F36, 0, 0, 47);
moveto(1179.30, -769.44, 18.77); object(0x0202, 0, 270, 313);
move(1.37, 1.59, 0.00); object(0x0202, 0, 270, 314);
move(1.29, 1.65, 0.00); object(0x0202, 0, 270, 315);
move(1.14, 1.26, 0.00); object(0x0202, 0, 270, 315);
move(0.00, 0.00, 0.90); object(0x0202, 0, 270, 315);
move(-1.95, -1.98, 0.00); object(0x0202, 0, 270, 310);
move(-0.92, -1.10, 0.00); object(0x0202, 0, 270, 314);
move(-1.31, -1.37, 0.00); object(0x0202, 0, 270, 314);
moveto(1182.07, -766.08, 19.62); object(0x0202, 0, 270, 315);
move(-3.16, -3.34, -1.10); object(0x0202, 0, 270, 315);
move(-13.37, 5.94, -3.30); object(0x0202, 0, 0, 316);
move(0.00, 0.00, 2.10); object(0x0202, 0, 0, 316);
move(5.25, 5.38, -2.20); object(0x0202, 0, 0, 311);
move(0.00, 0.00, 2.10); object(0x0202, 0, 0, 311);
move(3.75, 1.35, -3.20); object(0x1004, 0, 0, 129);
move(1.64, 1.50, 0.00); object(0x1004, 0, 0, 138);
move(-4.95, -2.50, 3.70); object(0x0F2B, 25, 0, 326);
move(-4.93, -5.65, 0.00); object(0x000, 25, 0, 326);
move(19.95, 0.31, -0.10); object(0x0238, 0, 270, 317);
move(0.74, 0.72, 0.00); object(0x0238, 0, 270, 317);
move(-1.47, 1.67, 0.00); object(0x0238, 0, 270, 229);
moveto(1166.05, -763.11, 17.75); object(0x0F2B, 25, 0, 306);
move(18.10, 3.77, -2.67); object(0x0246, 0, 0, 136);
move(-4.71, 4.69, 0.50); object(0x01BF, 0, 0, 46);
move(-2.24, -2.38, 3.10); object(0x01BF, 270, 5, 46);
move(4.53, -4.91, -0.20); object(0x01BF, 270, 0, 46);
move(-22.23, -12.46, 0.50); object(0x01BF, 270, 0, 46);
move(1.06, 1.22, 0.00); object(0x01BF, 270, 0, 46);
move(23.62, 13.68, -0.30); object(0x0238, 0, 90, 44);
move(-1.36, 1.41, 0.00); object(0x0238, 0, 90, 46);
move(-0.72, 0.72, 0.00); object(0x0238, 0, 90, 45);
moveto(1171.03, -778.83, 14.62); object(0x020F, 0, 0, 292);
move(5.19, 5.11, 0.00); object(0x020F, 0, 0, 292);
move(6.38, 6.25, 0.00); object(0x020F, 0, 0, 292);
move(-1.85, -1.84, 0.00); object(0x020F, 0, 0, 292);
move(5.94, 6.21, 0.00); object(0x020F, 0, 0, 292);
move(-20.77, -20.97, 0.00); object(0x020F, 0, 0, 292);
setchar(0x08E4E9C0, 146);
setfloat(0x08E4E9C4, 1173.07, -767.21, 15.15);
setfloat(0x08E4E9D0, -45);
teleport(1190.41, -773.97, 14.82);
moveto(1204.98, -742.83, 11.98); object(0x0FB8, 0, 0, 93);
move(-17.42, -14.62, 0.00); object(0x0F8B, 0, 0, 224);
move(4.69, 4.78, 0.00); object(0x0F8B, 0, 0, 224);
move(4.62, 4.71, 0.00); object(0x0F8B, 0, 0, 224);
move(-4.94, 4.84, 0.00); object(0x0F8B, 0, 0, 224);
move(-4.76, -4.85, 0.00); object(0x0F8B, 0, 0, 224);
move(-4.55, -4.64, 0.00); object(0x0F8B, 0, 0, 224);
move(-3.22, 3.16, 0.00); object(0x0F8B, 0, 0, 224);
move(4.69, 4.78, 0.00); object(0x0F8B, 0, 0, 224);
move(4.62, 4.71, 0.00); object(0x0F8B, 0, 0, 224);
moveto(1189.82, -759.21, 15.07); object(0x0244, 0, 0, 225);
move(2.65, 2.58, -0.50); object(0x0259, 0, 0, 225);
move(0.00, 0.00, 0.40); object(0x0259, 0, 0, 225);
moveto(1174.67, -744.89, 11.99); object(0x0F8B, 0, 0, 44);
move(4.55, 4.78, 0.00); object(0x0F8B, 0, 0, 44);
move(4.69, 4.92, 0.00); object(0x0F8B, 0, 0, 44);
move(-13.48, -5.66, 0.00); object(0x0F8B, 0, 0, 44);
move(4.41, 4.63, 0.00); object(0x0F8B, 0, 0, 44);
move(4.55, 4.78, 0.00); object(0x0F8B, 0, 0, 44);
moveto(1183.90, -727.36, 11.99); object(0x0F8B, 0, 0, 224);
move(4.88, -4.74, 0.00); object(0x0F8B, 0, 0, 224);
move(4.88, -4.74, 0.00); object(0x0F8B, 0, 0, 224);
move(4.52, -4.39, 0.00); object(0x0F8B, 0, 0, 224);
move(2.71, -2.52, 0.00); object(0x0F8B, 0, 0, 224);
moveto(1196.21, -752.67, 15.58); object(0x01F3, 0, 0, 313);
move(5.35, 5.81, 0.00); object(0x01F3, 0, 0, 313);
move(-0.75, 7.36, 0.00); object(0x01F3, 0, 0, 223);
move(-7.30, 6.88, 0.00); object(0x01F3, 0, 0, 224);
move(-6.54, 6.32, 0.00); object(0x01F3, 0, 0, 224);
move(-6.95, -0.03, 0.00); object(0x01F3, 0, 0, 136);
move(-7.22, -7.05, 0.00); object(0x01F3, 0, 0, 136);
moveto(1173.37, -750.47, 12.05); object(0x0F8B, 0, 0, 45);
move(-4.35, 4.42, 0.00); object(0x0F8B, 0, 0, 45);
move(-1.82, 1.85, 0.00); object(0x0F8B, 0, 0, 45);
move(-3.99, -3.93, 0.00); object(0x0F8B, 0, 0, 45);
move(4.84, -4.92, 0.00); object(0x0F8B, 0, 0, 45);
move(1.33, -1.35, 0.00); object(0x0F8B, 0, 0, 45);
setchar(0x08E4EA20, 146);
setfloat(0x08E4EA24, 1190.84, -746.83, 14.99);
setfloat(0x08E4EA30, -45);
moveto(1165.62, -740.54, 15.41); object(0x01F3, 0, 0, 135);
move(-3.86, -3.81, 0.00); object(0x01F3, 0, 0, 135);
move(0.13, -7.48, 0.00); object(0x01F3, 0, 0, 46);
move(3.72, -3.79, 0.00); object(0x01F3, 0, 0, 46);
move(19.74, 6.96, -0.60); object(0x01EE, 0, 0, 134);
move(5.73, 6.02, 0.00); object(0x01EE, 0, 0, 134);
move(-6.52, 7.58, 0.00); object(0x01EE, 0, 0, 134);
move(-6.18, -6.27, 0.00); object(0x01EE, 0, 0, 134);
moveto(1183.52, -751.51, 17.47); object(0x0254, 0, 0, 223);
move(8.61, 8.86, 0.00); object(0x0254, 0, 0, 223);
move(-13.37, 2.56, 0.00); object(0x0254, 0, 0, 63);
move(9.40, 10.59, 0.00); object(0x0254, 0, 0, 304);
move(-22.81, -23.48, 0.00); object(0x0254, 0, 0, 114);

#cheat Hobos Hideout
//ID: 17692
//Score: 26
//Author: slickpick
//Category: Environment
//Description: A new apartment you can use instead of your safehouses.
//Image: none
//Time: 24/09/2006 19:30:19
//Working: Yes
moveto(271.89, -1562.59, 28.44);  object(0x01BF, 0, 0, 64);
move(-1.87, -5.48, 0.00);  object(0x01BF, 0, 0, 149);
move(-2.89, 6.92, 0.00);  object(0x01BF, 0, 0, 148);
move(3.21, -2.21, 3.40);  object(0x01BF, 270, 0, 58);
move(-2.67, -1.69, -0.10);  object(0x01BF, 270, 0, 58);
move(1.78, -12.14, -3.30);  object(0x01F0, 0, 0, 150);
move(-2.45, 20.67, -0.40);  object(0x01E4, 95, 330, 67);
move(0.43, 0.97, 2.40);  object(0x01E4, 95, 335, 70);
move(-1.76, 4.79, -2.20);  object(0x01E4, 95, 335, 70);
move(-12.23, -23.53, -2.00);  object(0x0257, 0, 350, 287);
move(14.67, 9.67, 6.40);  object(0x025B, 0, 0, 319);
move(13.77, 6.67, -4.40);  object(0x0271, 0, 0, 269);
move(-1.50, 1.99, 0.00);  object(0x0271, 0, 0, 278);
move(-38.28, -18.83, -1.10);  object(0x027C, 0, 0, 193);
teleport(253.15, -1569.66, 27.04);

#cheat Speed Track
//ID: 17743
//Score: 18
//Author: slickpick
//Category: Environment
//Description: This is the speed track for your car, test how fast your car goes in this course.
//
//Coordinates 236.74 -620.56 26.03
//Image: none
//Time: 27/09/2006 03:13:35
//Working: Yes
moveto(236.89, -616.58, 27.82);  object(0x01BF, 0, 0, 0);
move(-0.09, -11.21, 0.00);  object(0x01BF, 0, 0, 0);
move(3.57, 3.81, 0.00);  object(0x01BF, 0, 0, 264);
move(-0.36, 3.58, 0.00);  object(0x01BF, 0, 0, 264);
move(-10.98, -7.49, -0.10);  object(0x01BF, 0, 0, 182);
move(-6.69, 0.27, 0.00);  object(0x01BF, 0, 0, 182);
move(-6.79, 0.27, 0.00);  object(0x01BF, 0, 0, 182);
move(-7.99, 0.32, 0.00);  object(0x01BF, 0, 0, 182);
move(-5.80, 0.23, 0.00);  object(0x01BF, 0, 0, 182);
move(-7.89, 0.32, 0.00);  object(0x01BF, 0, 0, 182);
move(-8.29, 0.33, 0.00);  object(0x01BF, 0, 0, 182);
move(0.60, -0.02, 0.00);  object(0x01BF, 0, 0, 182);
move(-8.03, 0.33, 0.00);  object(0x01BF, 0, 0, 183);
move(-7.39, 0.35, 0.00);  object(0x01BF, 0, 0, 183);
move(-6.49, 0.31, 0.00);  object(0x01BF, 0, 0, 183);
move(-5.53, -0.46, 0.00);  object(0x01BF, 0, 0, 183);
move(-6.09, 0.29, 0.00);  object(0x01BF, 0, 0, 183);
move(-6.70, 0.11, 0.00);  object(0x01BF, 0, 0, 183);
move(-7.89, 0.37, -0.10);  object(0x01BF, 0, 0, 183);
move(-4.26, 4.17, 0.10);  object(0x01BF, 0, 0, 271);
move(4.05, -0.05, -0.60);  object(0x01BF, 50, 0, 272);
move(-4.59, 0.18, 4.50);  object(0x01BF, 45, 0, 272);
move(-5.68, 0.23, 2.00);  object(0x01BF, 275, 0, 272);
move(-3.35, 0.14, 3.20);  object(0x01BF, 180, 0, 272);
move(3.01, 3.97, 0.00);  object(0x01BF, 180, 0, 355);
move(0.80, -7.74, 0.00);  object(0x01BF, 180, 0, 2);
move(-0.01, 3.53, 3.20);  object(0x01BF, 90, 0, 1);
move(-0.28, 1.46, 0.00);  object(0x01BF, 90, 0, 1);
move(101.38, 2.39, -11.90);  object(0x01BF, 0, 0, 359);
move(-7.40, -0.14, 0.00);  object(0x01BF, 0, 0, 359);
move(-6.50, -0.13, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.90, -0.15, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.70, -0.15, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.90, -0.15, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.70, 0.05, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.70, -0.17, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.70, -0.17, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.80, -0.18, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.02, 0.88, 0.00);  object(0x01BF, 0, 0, 359);
move(-7.81, 0.46, 0.00);  object(0x01BF, 0, 0, 359);
move(-8.17, -0.31, 0.00);  object(0x01BF, 0, 0, 356);
move(91.27, -10.75, 0.40);  object(0x01BF, 0, 0, 182);
move(-128.29, -736.53, 387.50);  object(0x01BF, 270, 0, 4);
move(3.97, -0.96, 3.00);  object(0x01BF, 180, 0, 271);
move(-4.01, -2.79, 0.00);  object(0x01BF, 180, 0, 7);
move(-4.26, 3.61, 0.00);  object(0x01BF, 180, 0, 97);
move(5.80, -0.11, 3.30);  object(0x01BF, 90, 0, 190);
move(-2.62, 0.47, -0.10);  object(0x01BF, 90, 0, 187);

#cheat Big Mansion On Island
//ID: 17766
//Score: 66
//Author: Ultimate Cheat Maker
//Category: Environment
//Description: This cheat will teleport you to my mansion on an island built on the sea next to portland. It has 14 rooms, 3 bathrooms, 4 garages, parking spaces, ferrari 360, mclaren f1 more cars, helicopter pad +helicopter and more great mansion extras!!!!
//Image: none
//Time: 27/09/2006 21:13:56
//Working: Yes
moveto(40.32, -1670.00, 27.46); object(0x01BF, 0, 0, 177);
move(7.78, 0.55, 0.00); object(0x01BF, 0, 0, 176);
move(7.98, 0.57, 0.00); object(0x01BF, 0, 0, 176);
move(7.98, 0.57, 0.00); object(0x01BF, 0, 0, 176);
move(7.88, 0.56, 0.00); object(0x01BF, 0, 0, 176);
move(7.78, 0.55, 0.00); object(0x01BF, 0, 0, 176);
move(7.88, 0.56, 0.00); object(0x01BF, 0, 0, 176);
move(7.68, 0.55, 0.00); object(0x01BF, 0, 0, 176);
move(7.88, 0.56, 0.00); object(0x01BF, 0, 0, 176);
move(3.64, 4.18, 0.00); object(0x01BF, 0, 0, 87);
move(-0.37, 7.89, 0.00); object(0x01BF, 0, 0, 87);
move(-0.38, 7.99, 0.00); object(0x01BF, 0, 0, 87);
move(-0.37, 7.89, 0.00); object(0x01BF, 0, 0, 87);
move(-69.50, -28.66, 0.01); object(0x01BF, 0, 0, 264);
move(-0.85, 7.75, 0.00); object(0x01BF, 0, 0, 264);
move(-0.85, 7.75, 0.00); object(0x01BF, 0, 0, 264);
move(10.54, 9.90, -20.20); object(0x084C, 0, 0, 63);
move(16.10, 6.86, -9.60); object(0x082B, 0, 0, 68);
move(40.31, 0.43, 30.10); object(0x0211, 0, 0, 185);
move(-8.21, 2.47, 1.60); object(0x0211, 70, 0, 185);
move(-4.54, -5.84, -2.00); object(0x01BF, 0, 0, 91);
move(-0.14, -7.80, 0.00); object(0x01BF, 0, 0, 91);
move(-0.15, -8.00, 0.00); object(0x01BF, 0, 0, 91);
move(-0.12, -6.80, 0.00); object(0x01BF, 0, 0, 91);
move(-5.75, -3.39, 0.00); object(0x01BF, 0, 0, 91);
move(0.25, 13.80, 0.00); object(0x01BF, 0, 0, 91);
move(0.22, 12.00, 0.00); object(0x01BF, 0, 0, 91);
move(-4.30, -22.12, 0.00); object(0x01BF, 0, 0, 178);
move(-10.39, -0.46, 0.00); object(0x01BF, 0, 0, 178);
move(-7.69, -0.34, 0.00); object(0x01BF, 0, 0, 178);
move(-10.69, -0.47, 0.00); object(0x01BF, 0, 0, 178);
move(-6.99, -0.31, 0.00); object(0x01BF, 0, 0, 178);
move(-3.10, -0.14, 0.00); object(0x01BF, 0, 0, 178);
move(38.93, 7.73, 0.00); object(0x01BF, 0, 0, 180);
move(-7.60, -0.06, 0.00); object(0x01BF, 0, 0, 180);
move(-7.70, -0.07, 0.00); object(0x01BF, 0, 0, 180);
move(-7.70, -0.07, 0.00); object(0x01BF, 0, 0, 180);
move(-7.80, -0.07, 0.00); object(0x01BF, 0, 0, 180);
move(-6.10, -0.05, 0.00); object(0x01BF, 0, 0, 180);
move(37.11, 8.32, 0.00); object(0x01BF, 0, 0, 181);
move(-7.80, 0.17, 0.00); object(0x01BF, 0, 0, 181);
move(-11.30, 0.25, 0.00); object(0x01BF, 0, 0, 181);
move(-11.00, 0.24, 0.00); object(0x01BF, 0, 0, 181);
move(-7.90, 0.17, 0.00); object(0x01BF, 0, 0, 181);
move(-3.57, -3.78, 0.00); object(0x01BF, 0, 0, 87);
move(0.09, -1.70, 0.00); object(0x01BF, 0, 0, 87);
move(41.58, 9.12, 0.00); object(0x01BF, 0, 0, 181);
move(-7.90, 0.09, 0.00); object(0x01BF, 0, 0, 181);
move(-7.90, 0.09, 0.00); object(0x01BF, 0, 0, 181);
move(-7.70, 0.08, 0.00); object(0x01BF, 0, 0, 181);
move(-7.90, 0.09, 0.00); object(0x01BF, 0, 0, 181);
move(-6.70, 0.07, 0.00); object(0x01BF, 0, 0, 181);
move(38.29, 7.03, 0.00); object(0x01BF, 0, 0, 180);
move(-7.60, -0.02, 0.00); object(0x01BF, 0, 0, 180);
move(-7.80, -0.02, 0.00); object(0x01BF, 0, 0, 180);
move(-7.80, -0.02, 0.00); object(0x01BF, 0, 0, 180);
move(-7.80, -0.02, 0.00); object(0x01BF, 0, 0, 180);
move(-7.50, -0.02, 0.00); object(0x01BF, 0, 0, 180);
move(-7.04, -9.54, 0.00); object(0x01BF, 180, 0, 85);
move(-0.50, 5.68, 0.00); object(0x01BF, 180, 0, 85);
move(3.55, 3.80, 0.00); object(0x01BF, 0, 0, 180);
move(45.48, -6.71, 0.96); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.60, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.05, 0.80, 0.00); object(0x021C, 0, 0, 94);
move(0.04, 0.70, 0.00); object(0x021C, 0, 0, 94);
move(0.03, 0.50, 0.00); object(0x021C, 0, 0, 94);
move(0.00, 0.00, -1.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.70, 0.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.60, 0.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.60, 0.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.70, 0.00); object(0x021C, 0, 0, 94);
move(-0.05, -0.80, 0.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.60, 0.00); object(0x021C, 0, 0, 94);
move(-0.04, -0.60, 0.00); object(0x021C, 0, 0, 94);
move(-0.05, -0.80, 0.00); object(0x021C, 0, 0, 94);
move(-0.05, -0.80, 0.00); object(0x021C, 0, 0, 94);
move(-36.96, 3.51, -2.99); object(0x0369, 0, 0, 91);
move(-0.00, -0.40, 0.00); object(0x0369, 0, 0, 91);
move(-4.11, -12.39, 2.87); object(0x0F96, 0, 0, 90);
move(36.25, 0.51, -0.09); object(0x0F95, 0, 0, 272);
moveto(59.22, -1648.71, 27.42); object(0x01BF, 0, 0, 86);
move(0.05, -0.80, 0.00); object(0x01BF, 0, 0, 86);
move(0.94, -14.46, 0.00); object(0x01BF, 0, 0, 86);
move(0.04, -0.60, 0.00); object(0x01BF, 0, 0, 86);
move(19.35, 27.41, 3.31); object(0x01BF, 270, 0, 91);
move(-0.08, -8.01, 0.00); object(0x01BF, 270, 0, 91);
move(-0.05, -8.00, 0.00); object(0x01BF, 270, 0, 91);
move(-6.65, 0.13, 0.00); object(0x01BF, 270, 0, 91);
move(0.02, 7.90, 0.00); object(0x01BF, 270, 0, 91);
move(0.02, 7.90, 0.00); object(0x01BF, 270, 0, 91);
move(-6.70, 0.02, 0.00); object(0x01BF, 270, 0, 91);
move(-0.02, -7.90, 0.00); object(0x01BF, 270, 0, 91);
move(-0.02, -7.80, 0.00); object(0x01BF, 270, 0, 91);
move(-6.61, 0.02, 0.00); object(0x01BF, 270, 0, 91);
move(0.00, 8.00, 0.00); object(0x01BF, 270, 0, 91);
move(0.00, 7.90, 0.00); object(0x01BF, 270, 0, 91);
move(-6.44, -15.77, 0.00); object(0x01BF, 270, 0, 90);
move(-0.06, 7.90, 0.00); object(0x01BF, 270, 0, 90);
move(-0.06, 7.80, 0.00); object(0x01BF, 270, 0, 90);
moveto(39.97, -1666.26, 27.16); object(0x0F96, 0, 0, 87);
move(38.51, 3.29, 0.00); object(0x0F96, 0, 0, 267);
move(-14.77, -0.91, 0.11); object(0x01BF, 0, 0, 265);
move(0.13, -0.48, 0.00); object(0x01BF, 0, 0, 265);
moveto(46.90, -1657.48, -32.93); object(0x0204, 0, 0, 96);
move(-2.83, 1.20, 59.50); object(0x0204, 265, 325, 358);
move(35.48, -4.26, 4.10); object(0x01BF, 270, 0, 89);
move(-0.09, -2.77, 0.00); object(0x01BF, 270, 0, 89);
move(-6.76, -0.40, -0.00); object(0x01BF, 270, 0, 87);
move(0.22, 3.64, 0.00); object(0x01BF, 270, 0, 87);
move(-6.84, -0.54, 0.00); object(0x01BF, 270, 0, 89);
move(0.13, -3.40, 0.00); object(0x01BF, 270, 0, 88);
move(-6.41, -0.65, 0.00); object(0x01BF, 270, 0, 88);
move(-0.19, 6.91, 0.00); object(0x01BF, 270, 0, 88);
move(-6.45, -1.36, 0.00); object(0x01BF, 270, 0, 88);
move(0.13, -5.96, 0.00); object(0x01BF, 270, 0, 89);
move(-6.70, -0.43, 0.00); object(0x01BF, 270, 0, 89);
move(0.36, 3.38, 0.00); object(0x01BF, 270, 0, 87);
move(-0.42, 11.84, 0.00); object(0x01BF, 270, 0, 88);
move(-0.14, 7.95, 0.00); object(0x01BF, 270, 0, 88);
move(0.13, 5.22, 0.00); object(0x01BF, 270, 0, 88);
move(-6.15, -0.07, 0.00); object(0x01BF, 270, 0, 88);
move(0.31, -7.89, 0.00); object(0x01BF, 270, 0, 88);
move(0.44, -7.98, 0.00); object(0x01BF, 270, 0, 88);
move(-0.52, -7.88, 0.00); object(0x01BF, 270, 0, 88);
move(0.36, -4.73, 0.00); object(0x01BF, 270, 0, 88);
move(-4.47, 28.46, 0.00); object(0x01BF, 270, 0, 88);
move(0.67, -7.55, 0.00); object(0x01BF, 270, 0, 86);
move(0.58, -7.89, 0.00); object(0x01BF, 270, 0, 86);
move(0.59, -7.37, 0.00); object(0x01BF, 270, 0, 86);
move(0.15, -5.83, 0.00); object(0x01BF, 270, 0, 86);
moveto(42.63, -1637.26, 34.15); object(0x01BF, 0, 0, 86);
move(0.49, -7.69, 0.00); object(0x01BF, 0, 0, 86);
